High0,Close0,Open0,Low0,Volume0,QuoteAssetVolume0,TakerBuyBaseAssetVolume0,TakerBuyQuoteAssetVolume0,TradeNum0,OpenTime0,CloseTime0,prof0,sym0,High1,Close1,Open1,Low1,Volume1,QuoteAssetVolume1,TakerBuyBaseAssetVolume1,TakerBuyQuoteAssetVolume1,TradeNum1,OpenTime1,CloseTime1,prof1,sym1,High2,Close2,Open2,Low2,Volume2,QuoteAssetVolume2,TakerBuyBaseAssetVolume2,TakerBuyQuoteAssetVolume2,TradeNum2,OpenTime2,CloseTime2,prof2,sym2,High3,Close3,Open3,Low3,Volume3,QuoteAssetVolume3,TakerBuyBaseAssetVolume3,TakerBuyQuoteAssetVolume3,TradeNum3,OpenTime3,CloseTime3,prof3,sym3,High4,Close4,Open4,Low4,Volume4,QuoteAssetVolume4,TakerBuyBaseAssetVolume4,TakerBuyQuoteAssetVolume4,TradeNum4,OpenTime4,CloseTime4,prof4,sym4
17258.06000000,17255.41000000,17247.30000000,17245.44000000,256.39249000,4423286.03007980,145.23299000,2505580.58200690,8458,1670244600000,1670244899999,0,BTCUSDT,17258.60000000,17254.05000000,17255.59000000,17250.30000000,303.17978000,5231197.81269350,147.89775000,2551919.23545950,9489,1670244900000,1670245199999,0,BTCUSDT,17259.17000000,17258.22000000,17254.63000000,17251.82000000,331.89948000,5727130.33724390,167.61296000,2892211.05962470,8722,1670245200000,1670245499999,0,BTCUSDT,17258.73000000,17244.14000000,17258.20000000,17240.69000000,360.44852000,6217750.16306620,157.44640000,2715935.53630190,9914,1670245500000,1670245799999,0,BTCUSDT,17249.06000000,17248.63000000,17244.52000000,17241.00000000,296.76801000,5117905.68989720,145.66599000,2512144.66552180,8902,1670245800000,1670246099999,0,BTCUSDT
17258.60000000,17254.05000000,17255.59000000,17250.30000000,303.17978000,5231197.81269350,147.89775000,2551919.23545950,9489,1670244900000,1670245199999,0,BTCUSDT,17259.17000000,17258.22000000,17254.63000000,17251.82000000,331.89948000,5727130.33724390,167.61296000,2892211.05962470,8722,1670245200000,1670245499999,0,BTCUSDT,17258.73000000,17244.14000000,17258.20000000,17240.69000000,360.44852000,6217750.16306620,157.44640000,2715935.53630190,9914,1670245500000,1670245799999,0,BTCUSDT,17249.06000000,17248.63000000,17244.52000000,17241.00000000,296.76801000,5117905.68989720,145.66599000,2512144.66552180,8902,1670245800000,1670246099999,0,BTCUSDT,17252.34000000,17250.91000000,17248.63000000,17216.01000000,904.49093000,15586908.79756750,445.53986000,7678571.34040410,18938,1670246100000,1670246399999,0,BTCUSDT
17259.17000000,17258.22000000,17254.63000000,17251.82000000,331.89948000,5727130.33724390,167.61296000,2892211.05962470,8722,1670245200000,1670245499999,0,BTCUSDT,17258.73000000,17244.14000000,17258.20000000,17240.69000000,360.44852000,6217750.16306620,157.44640000,2715935.53630190,9914,1670245500000,1670245799999,0,BTCUSDT,17249.06000000,17248.63000000,17244.52000000,17241.00000000,296.76801000,5117905.68989720,145.66599000,2512144.66552180,8902,1670245800000,1670246099999,0,BTCUSDT,17252.34000000,17250.91000000,17248.63000000,17216.01000000,904.49093000,15586908.79756750,445.53986000,7678571.34040410,18938,1670246100000,1670246399999,0,BTCUSDT,17269.47000000,17261.77000000,17252.09000000,17243.69000000,917.62828000,15835634.20264240,546.83548000,9436767.23067910,17970,1670246400000,1670246699999,0,BTCUSDT
17258.73000000,17244.14000000,17258.20000000,17240.69000000,360.44852000,6217750.16306620,157.44640000,2715935.53630190,9914,1670245500000,1670245799999,0,BTCUSDT,17249.06000000,17248.63000000,17244.52000000,17241.00000000,296.76801000,5117905.68989720,145.66599000,2512144.66552180,8902,1670245800000,1670246099999,0,BTCUSDT,17252.34000000,17250.91000000,17248.63000000,17216.01000000,904.49093000,15586908.79756750,445.53986000,7678571.34040410,18938,1670246100000,1670246399999,0,BTCUSDT,17269.47000000,17261.77000000,17252.09000000,17243.69000000,917.62828000,15835634.20264240,546.83548000,9436767.23067910,17970,1670246400000,1670246699999,0,BTCUSDT,17277.49000000,17276.47000000,17261.37000000,17261.37000000,411.93503000,7114132.01473420,226.75698000,3916114.37493630,12108,1670246700000,1670246999999,0,BTCUSDT
17249.06000000,17248.63000000,17244.52000000,17241.00000000,296.76801000,5117905.68989720,145.66599000,2512144.66552180,8902,1670245800000,1670246099999,0,BTCUSDT,17252.34000000,17250.91000000,17248.63000000,17216.01000000,904.49093000,15586908.79756750,445.53986000,7678571.34040410,18938,1670246100000,1670246399999,0,BTCUSDT,17269.47000000,17261.77000000,17252.09000000,17243.69000000,917.62828000,15835634.20264240,546.83548000,9436767.23067910,17970,1670246400000,1670246699999,0,BTCUSDT,17277.49000000,17276.47000000,17261.37000000,17261.37000000,411.93503000,7114132.01473420,226.75698000,3916114.37493630,12108,1670246700000,1670246999999,0,BTCUSDT,17277.48000000,17268.57000000,17276.31000000,17262.00000000,349.29715000,6031794.76865180,170.74788000,2948576.24542240,11582,1670247000000,1670247299999,0,BTCUSDT
17252.34000000,17250.91000000,17248.63000000,17216.01000000,904.49093000,15586908.79756750,445.53986000,7678571.34040410,18938,1670246100000,1670246399999,0,BTCUSDT,17269.47000000,17261.77000000,17252.09000000,17243.69000000,917.62828000,15835634.20264240,546.83548000,9436767.23067910,17970,1670246400000,1670246699999,0,BTCUSDT,17277.49000000,17276.47000000,17261.37000000,17261.37000000,411.93503000,7114132.01473420,226.75698000,3916114.37493630,12108,1670246700000,1670246999999,0,BTCUSDT,17277.48000000,17268.57000000,17276.31000000,17262.00000000,349.29715000,6031794.76865180,170.74788000,2948576.24542240,11582,1670247000000,1670247299999,0,BTCUSDT,17285.57000000,17276.00000000,17268.57000000,17268.10000000,534.97706000,9242996.18901190,281.94755000,4871323.07548850,12417,1670247300000,1670247599999,0,BTCUSDT
17269.47000000,17261.77000000,17252.09000000,17243.69000000,917.62828000,15835634.20264240,546.83548000,9436767.23067910,17970,1670246400000,1670246699999,0,BTCUSDT,17277.49000000,17276.47000000,17261.37000000,17261.37000000,411.93503000,7114132.01473420,226.75698000,3916114.37493630,12108,1670246700000,1670246999999,0,BTCUSDT,17277.48000000,17268.57000000,17276.31000000,17262.00000000,349.29715000,6031794.76865180,170.74788000,2948576.24542240,11582,1670247000000,1670247299999,0,BTCUSDT,17285.57000000,17276.00000000,17268.57000000,17268.10000000,534.97706000,9242996.18901190,281.94755000,4871323.07548850,12417,1670247300000,1670247599999,0,BTCUSDT,17276.13000000,17269.58000000,17276.00000000,17263.64000000,356.06762000,6149237.32201160,164.59375000,2842504.74398730,10375,1670247600000,1670247899999,0,BTCUSDT
17277.49000000,17276.47000000,17261.37000000,17261.37000000,411.93503000,7114132.01473420,226.75698000,3916114.37493630,12108,1670246700000,1670246999999,0,BTCUSDT,17277.48000000,17268.57000000,17276.31000000,17262.00000000,349.29715000,6031794.76865180,170.74788000,2948576.24542240,11582,1670247000000,1670247299999,0,BTCUSDT,17285.57000000,17276.00000000,17268.57000000,17268.10000000,534.97706000,9242996.18901190,281.94755000,4871323.07548850,12417,1670247300000,1670247599999,0,BTCUSDT,17276.13000000,17269.58000000,17276.00000000,17263.64000000,356.06762000,6149237.32201160,164.59375000,2842504.74398730,10375,1670247600000,1670247899999,0,BTCUSDT,17269.58000000,17225.76000000,17269.23000000,17225.12000000,586.05708000,10109231.79813080,256.93515000,4432068.53281470,14013,1670247900000,1670248199999,0,BTCUSDT
17277.48000000,17268.57000000,17276.31000000,17262.00000000,349.29715000,6031794.76865180,170.74788000,2948576.24542240,11582,1670247000000,1670247299999,0,BTCUSDT,17285.57000000,17276.00000000,17268.57000000,17268.10000000,534.97706000,9242996.18901190,281.94755000,4871323.07548850,12417,1670247300000,1670247599999,0,BTCUSDT,17276.13000000,17269.58000000,17276.00000000,17263.64000000,356.06762000,6149237.32201160,164.59375000,2842504.74398730,10375,1670247600000,1670247899999,0,BTCUSDT,17269.58000000,17225.76000000,17269.23000000,17225.12000000,586.05708000,10109231.79813080,256.93515000,4432068.53281470,14013,1670247900000,1670248199999,0,BTCUSDT,17241.73000000,17240.72000000,17225.76000000,17222.78000000,566.83659000,9768150.64311240,288.66345000,4974788.11740920,14325,1670248200000,1670248499999,0,BTCUSDT
17285.57000000,17276.00000000,17268.57000000,17268.10000000,534.97706000,9242996.18901190,281.94755000,4871323.07548850,12417,1670247300000,1670247599999,0,BTCUSDT,17276.13000000,17269.58000000,17276.00000000,17263.64000000,356.06762000,6149237.32201160,164.59375000,2842504.74398730,10375,1670247600000,1670247899999,0,BTCUSDT,17269.58000000,17225.76000000,17269.23000000,17225.12000000,586.05708000,10109231.79813080,256.93515000,4432068.53281470,14013,1670247900000,1670248199999,0,BTCUSDT,17241.73000000,17240.72000000,17225.76000000,17222.78000000,566.83659000,9768150.64311240,288.66345000,4974788.11740920,14325,1670248200000,1670248499999,0,BTCUSDT,17241.62000000,17232.41000000,17240.72000000,17211.00000000,847.85742000,14606155.57558870,340.95208000,5873785.23607500,17850,1670248500000,1670248799999,0,BTCUSDT
17276.13000000,17269.58000000,17276.00000000,17263.64000000,356.06762000,6149237.32201160,164.59375000,2842504.74398730,10375,1670247600000,1670247899999,0,BTCUSDT,17269.58000000,17225.76000000,17269.23000000,17225.12000000,586.05708000,10109231.79813080,256.93515000,4432068.53281470,14013,1670247900000,1670248199999,0,BTCUSDT,17241.73000000,17240.72000000,17225.76000000,17222.78000000,566.83659000,9768150.64311240,288.66345000,4974788.11740920,14325,1670248200000,1670248499999,0,BTCUSDT,17241.62000000,17232.41000000,17240.72000000,17211.00000000,847.85742000,14606155.57558870,340.95208000,5873785.23607500,17850,1670248500000,1670248799999,0,BTCUSDT,17234.96000000,17234.95000000,17232.40000000,17196.00000000,1338.65654000,23046241.64753230,731.52689000,12594857.73510540,22200,1670248800000,1670249099999,0,BTCUSDT
17269.58000000,17225.76000000,17269.23000000,17225.12000000,586.05708000,10109231.79813080,256.93515000,4432068.53281470,14013,1670247900000,1670248199999,0,BTCUSDT,17241.73000000,17240.72000000,17225.76000000,17222.78000000,566.83659000,9768150.64311240,288.66345000,4974788.11740920,14325,1670248200000,1670248499999,0,BTCUSDT,17241.62000000,17232.41000000,17240.72000000,17211.00000000,847.85742000,14606155.57558870,340.95208000,5873785.23607500,17850,1670248500000,1670248799999,0,BTCUSDT,17234.96000000,17234.95000000,17232.40000000,17196.00000000,1338.65654000,23046241.64753230,731.52689000,12594857.73510540,22200,1670248800000,1670249099999,0,BTCUSDT,17238.76000000,17238.06000000,17234.95000000,17212.63000000,774.81302000,13348101.25618400,442.69354000,7626270.27243650,17964,1670249100000,1670249399999,0,BTCUSDT
17241.73000000,17240.72000000,17225.76000000,17222.78000000,566.83659000,9768150.64311240,288.66345000,4974788.11740920,14325,1670248200000,1670248499999,0,BTCUSDT,17241.62000000,17232.41000000,17240.72000000,17211.00000000,847.85742000,14606155.57558870,340.95208000,5873785.23607500,17850,1670248500000,1670248799999,0,BTCUSDT,17234.96000000,17234.95000000,17232.40000000,17196.00000000,1338.65654000,23046241.64753230,731.52689000,12594857.73510540,22200,1670248800000,1670249099999,0,BTCUSDT,17238.76000000,17238.06000000,17234.95000000,17212.63000000,774.81302000,13348101.25618400,442.69354000,7626270.27243650,17964,1670249100000,1670249399999,0,BTCUSDT,17238.14000000,17228.73000000,17238.06000000,17220.83000000,458.82368000,7905209.55773830,234.74801000,4044590.44427850,11953,1670249400000,1670249699999,0,BTCUSDT
17241.62000000,17232.41000000,17240.72000000,17211.00000000,847.85742000,14606155.57558870,340.95208000,5873785.23607500,17850,1670248500000,1670248799999,0,BTCUSDT,17234.96000000,17234.95000000,17232.40000000,17196.00000000,1338.65654000,23046241.64753230,731.52689000,12594857.73510540,22200,1670248800000,1670249099999,0,BTCUSDT,17238.76000000,17238.06000000,17234.95000000,17212.63000000,774.81302000,13348101.25618400,442.69354000,7626270.27243650,17964,1670249100000,1670249399999,0,BTCUSDT,17238.14000000,17228.73000000,17238.06000000,17220.83000000,458.82368000,7905209.55773830,234.74801000,4044590.44427850,11953,1670249400000,1670249699999,0,BTCUSDT,17229.46000000,17220.55000000,17228.73000000,17215.89000000,312.27405000,5377638.25031480,159.89846000,2753611.97631910,10153,1670249700000,1670249999999,0,BTCUSDT
17234.96000000,17234.95000000,17232.40000000,17196.00000000,1338.65654000,23046241.64753230,731.52689000,12594857.73510540,22200,1670248800000,1670249099999,0,BTCUSDT,17238.76000000,17238.06000000,17234.95000000,17212.63000000,774.81302000,13348101.25618400,442.69354000,7626270.27243650,17964,1670249100000,1670249399999,0,BTCUSDT,17238.14000000,17228.73000000,17238.06000000,17220.83000000,458.82368000,7905209.55773830,234.74801000,4044590.44427850,11953,1670249400000,1670249699999,0,BTCUSDT,17229.46000000,17220.55000000,17228.73000000,17215.89000000,312.27405000,5377638.25031480,159.89846000,2753611.97631910,10153,1670249700000,1670249999999,0,BTCUSDT,17221.65000000,17215.26000000,17220.55000000,17207.28000000,385.47740000,6636418.71369070,188.54041000,3245908.82501590,10772,1670250000000,1670250299999,0,BTCUSDT
17238.76000000,17238.06000000,17234.95000000,17212.63000000,774.81302000,13348101.25618400,442.69354000,7626270.27243650,17964,1670249100000,1670249399999,0,BTCUSDT,17238.14000000,17228.73000000,17238.06000000,17220.83000000,458.82368000,7905209.55773830,234.74801000,4044590.44427850,11953,1670249400000,1670249699999,0,BTCUSDT,17229.46000000,17220.55000000,17228.73000000,17215.89000000,312.27405000,5377638.25031480,159.89846000,2753611.97631910,10153,1670249700000,1670249999999,0,BTCUSDT,17221.65000000,17215.26000000,17220.55000000,17207.28000000,385.47740000,6636418.71369070,188.54041000,3245908.82501590,10772,1670250000000,1670250299999,0,BTCUSDT,17216.40000000,17190.89000000,17215.67000000,17188.12000000,868.00067000,14929866.79335050,353.13100000,6074054.58653660,19020,1670250300000,1670250599999,0,BTCUSDT
17238.14000000,17228.73000000,17238.06000000,17220.83000000,458.82368000,7905209.55773830,234.74801000,4044590.44427850,11953,1670249400000,1670249699999,0,BTCUSDT,17229.46000000,17220.55000000,17228.73000000,17215.89000000,312.27405000,5377638.25031480,159.89846000,2753611.97631910,10153,1670249700000,1670249999999,0,BTCUSDT,17221.65000000,17215.26000000,17220.55000000,17207.28000000,385.47740000,6636418.71369070,188.54041000,3245908.82501590,10772,1670250000000,1670250299999,0,BTCUSDT,17216.40000000,17190.89000000,17215.67000000,17188.12000000,868.00067000,14929866.79335050,353.13100000,6074054.58653660,19020,1670250300000,1670250599999,0,BTCUSDT,17219.81000000,17218.41000000,17191.75000000,17171.45000000,881.75558000,15165176.26021310,433.47863000,7456007.61588730,21021,1670250600000,1670250899999,0,BTCUSDT
17229.46000000,17220.55000000,17228.73000000,17215.89000000,312.27405000,5377638.25031480,159.89846000,2753611.97631910,10153,1670249700000,1670249999999,0,BTCUSDT,17221.65000000,17215.26000000,17220.55000000,17207.28000000,385.47740000,6636418.71369070,188.54041000,3245908.82501590,10772,1670250000000,1670250299999,0,BTCUSDT,17216.40000000,17190.89000000,17215.67000000,17188.12000000,868.00067000,14929866.79335050,353.13100000,6074054.58653660,19020,1670250300000,1670250599999,0,BTCUSDT,17219.81000000,17218.41000000,17191.75000000,17171.45000000,881.75558000,15165176.26021310,433.47863000,7456007.61588730,21021,1670250600000,1670250899999,0,BTCUSDT,17228.97000000,17217.02000000,17218.41000000,17208.00000000,614.91880000,10588989.29341000,357.92428000,6163742.30271270,12985,1670250900000,1670251199999,0,BTCUSDT
17221.65000000,17215.26000000,17220.55000000,17207.28000000,385.47740000,6636418.71369070,188.54041000,3245908.82501590,10772,1670250000000,1670250299999,0,BTCUSDT,17216.40000000,17190.89000000,17215.67000000,17188.12000000,868.00067000,14929866.79335050,353.13100000,6074054.58653660,19020,1670250300000,1670250599999,0,BTCUSDT,17219.81000000,17218.41000000,17191.75000000,17171.45000000,881.75558000,15165176.26021310,433.47863000,7456007.61588730,21021,1670250600000,1670250899999,0,BTCUSDT,17228.97000000,17217.02000000,17218.41000000,17208.00000000,614.91880000,10588989.29341000,357.92428000,6163742.30271270,12985,1670250900000,1670251199999,0,BTCUSDT,17218.55000000,17205.48000000,17217.74000000,17200.34000000,568.42461000,9781951.70262550,286.11530000,4923820.60296340,12727,1670251200000,1670251499999,0,BTCUSDT
17216.40000000,17190.89000000,17215.67000000,17188.12000000,868.00067000,14929866.79335050,353.13100000,6074054.58653660,19020,1670250300000,1670250599999,0,BTCUSDT,17219.81000000,17218.41000000,17191.75000000,17171.45000000,881.75558000,15165176.26021310,433.47863000,7456007.61588730,21021,1670250600000,1670250899999,0,BTCUSDT,17228.97000000,17217.02000000,17218.41000000,17208.00000000,614.91880000,10588989.29341000,357.92428000,6163742.30271270,12985,1670250900000,1670251199999,0,BTCUSDT,17218.55000000,17205.48000000,17217.74000000,17200.34000000,568.42461000,9781951.70262550,286.11530000,4923820.60296340,12727,1670251200000,1670251499999,0,BTCUSDT,17226.61000000,17224.79000000,17205.89000000,17190.34000000,858.79191000,14780056.36718580,448.97942000,7727455.21773090,18587,1670251500000,1670251799999,0,BTCUSDT
17219.81000000,17218.41000000,17191.75000000,17171.45000000,881.75558000,15165176.26021310,433.47863000,7456007.61588730,21021,1670250600000,1670250899999,0,BTCUSDT,17228.97000000,17217.02000000,17218.41000000,17208.00000000,614.91880000,10588989.29341000,357.92428000,6163742.30271270,12985,1670250900000,1670251199999,0,BTCUSDT,17218.55000000,17205.48000000,17217.74000000,17200.34000000,568.42461000,9781951.70262550,286.11530000,4923820.60296340,12727,1670251200000,1670251499999,0,BTCUSDT,17226.61000000,17224.79000000,17205.89000000,17190.34000000,858.79191000,14780056.36718580,448.97942000,7727455.21773090,18587,1670251500000,1670251799999,0,BTCUSDT,17225.00000000,17224.69000000,17224.82000000,17213.92000000,426.17103000,7338943.81264040,228.74768000,3939284.37667590,12047,1670251800000,1670252099999,0,BTCUSDT
17228.97000000,17217.02000000,17218.41000000,17208.00000000,614.91880000,10588989.29341000,357.92428000,6163742.30271270,12985,1670250900000,1670251199999,0,BTCUSDT,17218.55000000,17205.48000000,17217.74000000,17200.34000000,568.42461000,9781951.70262550,286.11530000,4923820.60296340,12727,1670251200000,1670251499999,0,BTCUSDT,17226.61000000,17224.79000000,17205.89000000,17190.34000000,858.79191000,14780056.36718580,448.97942000,7727455.21773090,18587,1670251500000,1670251799999,0,BTCUSDT,17225.00000000,17224.69000000,17224.82000000,17213.92000000,426.17103000,7338943.81264040,228.74768000,3939284.37667590,12047,1670251800000,1670252099999,0,BTCUSDT,17225.52000000,17206.82000000,17223.95000000,17200.66000000,476.81844000,8206780.05309580,234.20138000,4031039.80224450,14419,1670252100000,1670252399999,0,BTCUSDT
17218.55000000,17205.48000000,17217.74000000,17200.34000000,568.42461000,9781951.70262550,286.11530000,4923820.60296340,12727,1670251200000,1670251499999,0,BTCUSDT,17226.61000000,17224.79000000,17205.89000000,17190.34000000,858.79191000,14780056.36718580,448.97942000,7727455.21773090,18587,1670251500000,1670251799999,0,BTCUSDT,17225.00000000,17224.69000000,17224.82000000,17213.92000000,426.17103000,7338943.81264040,228.74768000,3939284.37667590,12047,1670251800000,1670252099999,0,BTCUSDT,17225.52000000,17206.82000000,17223.95000000,17200.66000000,476.81844000,8206780.05309580,234.20138000,4031039.80224450,14419,1670252100000,1670252399999,0,BTCUSDT,17207.27000000,17131.56000000,17206.82000000,17096.54000000,3770.05407000,64596217.68130890,1740.82404000,29821063.72729080,74257,1670252400000,1670252699999,0,BTCUSDT
17226.61000000,17224.79000000,17205.89000000,17190.34000000,858.79191000,14780056.36718580,448.97942000,7727455.21773090,18587,1670251500000,1670251799999,0,BTCUSDT,17225.00000000,17224.69000000,17224.82000000,17213.92000000,426.17103000,7338943.81264040,228.74768000,3939284.37667590,12047,1670251800000,1670252099999,0,BTCUSDT,17225.52000000,17206.82000000,17223.95000000,17200.66000000,476.81844000,8206780.05309580,234.20138000,4031039.80224450,14419,1670252100000,1670252399999,0,BTCUSDT,17207.27000000,17131.56000000,17206.82000000,17096.54000000,3770.05407000,64596217.68130890,1740.82404000,29821063.72729080,74257,1670252400000,1670252699999,0,BTCUSDT,17134.03000000,17066.17000000,17131.56000000,17042.74000000,3116.98417000,53239486.83970440,1412.63761000,24128800.37925750,65863,1670252700000,1670252999999,0,BTCUSDT
17225.00000000,17224.69000000,17224.82000000,17213.92000000,426.17103000,7338943.81264040,228.74768000,3939284.37667590,12047,1670251800000,1670252099999,0,BTCUSDT,17225.52000000,17206.82000000,17223.95000000,17200.66000000,476.81844000,8206780.05309580,234.20138000,4031039.80224450,14419,1670252100000,1670252399999,0,BTCUSDT,17207.27000000,17131.56000000,17206.82000000,17096.54000000,3770.05407000,64596217.68130890,1740.82404000,29821063.72729080,74257,1670252400000,1670252699999,0,BTCUSDT,17134.03000000,17066.17000000,17131.56000000,17042.74000000,3116.98417000,53239486.83970440,1412.63761000,24128800.37925750,65863,1670252700000,1670252999999,0,BTCUSDT,17093.76000000,17054.72000000,17065.91000000,17050.69000000,1557.71867000,26591914.31108270,819.24664000,13986025.35433310,40459,1670253000000,1670253299999,0,BTCUSDT
17225.52000000,17206.82000000,17223.95000000,17200.66000000,476.81844000,8206780.05309580,234.20138000,4031039.80224450,14419,1670252100000,1670252399999,0,BTCUSDT,17207.27000000,17131.56000000,17206.82000000,17096.54000000,3770.05407000,64596217.68130890,1740.82404000,29821063.72729080,74257,1670252400000,1670252699999,0,BTCUSDT,17134.03000000,17066.17000000,17131.56000000,17042.74000000,3116.98417000,53239486.83970440,1412.63761000,24128800.37925750,65863,1670252700000,1670252999999,0,BTCUSDT,17093.76000000,17054.72000000,17065.91000000,17050.69000000,1557.71867000,26591914.31108270,819.24664000,13986025.35433310,40459,1670253000000,1670253299999,0,BTCUSDT,17086.05000000,17067.90000000,17054.72000000,17036.00000000,1481.78521000,25292722.21266920,808.78138000,13805125.44662580,32410,1670253300000,1670253599999,0,BTCUSDT
17207.27000000,17131.56000000,17206.82000000,17096.54000000,3770.05407000,64596217.68130890,1740.82404000,29821063.72729080,74257,1670252400000,1670252699999,0,BTCUSDT,17134.03000000,17066.17000000,17131.56000000,17042.74000000,3116.98417000,53239486.83970440,1412.63761000,24128800.37925750,65863,1670252700000,1670252999999,0,BTCUSDT,17093.76000000,17054.72000000,17065.91000000,17050.69000000,1557.71867000,26591914.31108270,819.24664000,13986025.35433310,40459,1670253000000,1670253299999,0,BTCUSDT,17086.05000000,17067.90000000,17054.72000000,17036.00000000,1481.78521000,25292722.21266920,808.78138000,13805125.44662580,32410,1670253300000,1670253599999,0,BTCUSDT,17071.82000000,17054.31000000,17067.48000000,17046.94000000,1080.63107000,18434592.84999440,513.88589000,8766884.82117100,28950,1670253600000,1670253899999,0,BTCUSDT
17134.03000000,17066.17000000,17131.56000000,17042.74000000,3116.98417000,53239486.83970440,1412.63761000,24128800.37925750,65863,1670252700000,1670252999999,0,BTCUSDT,17093.76000000,17054.72000000,17065.91000000,17050.69000000,1557.71867000,26591914.31108270,819.24664000,13986025.35433310,40459,1670253000000,1670253299999,0,BTCUSDT,17086.05000000,17067.90000000,17054.72000000,17036.00000000,1481.78521000,25292722.21266920,808.78138000,13805125.44662580,32410,1670253300000,1670253599999,0,BTCUSDT,17071.82000000,17054.31000000,17067.48000000,17046.94000000,1080.63107000,18434592.84999440,513.88589000,8766884.82117100,28950,1670253600000,1670253899999,0,BTCUSDT,17065.75000000,17052.28000000,17054.31000000,17045.04000000,917.95562000,15655991.39764420,469.59205000,8009324.78643320,23914,1670253900000,1670254199999,0,BTCUSDT
17093.76000000,17054.72000000,17065.91000000,17050.69000000,1557.71867000,26591914.31108270,819.24664000,13986025.35433310,40459,1670253000000,1670253299999,0,BTCUSDT,17086.05000000,17067.90000000,17054.72000000,17036.00000000,1481.78521000,25292722.21266920,808.78138000,13805125.44662580,32410,1670253300000,1670253599999,0,BTCUSDT,17071.82000000,17054.31000000,17067.48000000,17046.94000000,1080.63107000,18434592.84999440,513.88589000,8766884.82117100,28950,1670253600000,1670253899999,0,BTCUSDT,17065.75000000,17052.28000000,17054.31000000,17045.04000000,917.95562000,15655991.39764420,469.59205000,8009324.78643320,23914,1670253900000,1670254199999,0,BTCUSDT,17071.36000000,17064.29000000,17052.65000000,17015.32000000,1729.99871000,29484512.84097690,816.35811000,13914431.86124690,37311,1670254200000,1670254499999,0,BTCUSDT
17086.05000000,17067.90000000,17054.72000000,17036.00000000,1481.78521000,25292722.21266920,808.78138000,13805125.44662580,32410,1670253300000,1670253599999,0,BTCUSDT,17071.82000000,17054.31000000,17067.48000000,17046.94000000,1080.63107000,18434592.84999440,513.88589000,8766884.82117100,28950,1670253600000,1670253899999,0,BTCUSDT,17065.75000000,17052.28000000,17054.31000000,17045.04000000,917.95562000,15655991.39764420,469.59205000,8009324.78643320,23914,1670253900000,1670254199999,0,BTCUSDT,17071.36000000,17064.29000000,17052.65000000,17015.32000000,1729.99871000,29484512.84097690,816.35811000,13914431.86124690,37311,1670254200000,1670254499999,0,BTCUSDT,17078.59000000,17076.30000000,17064.29000000,17063.21000000,669.23575000,11425232.23589980,366.14991000,6251139.05099720,18257,1670254500000,1670254799999,0,BTCUSDT
17071.82000000,17054.31000000,17067.48000000,17046.94000000,1080.63107000,18434592.84999440,513.88589000,8766884.82117100,28950,1670253600000,1670253899999,0,BTCUSDT,17065.75000000,17052.28000000,17054.31000000,17045.04000000,917.95562000,15655991.39764420,469.59205000,8009324.78643320,23914,1670253900000,1670254199999,0,BTCUSDT,17071.36000000,17064.29000000,17052.65000000,17015.32000000,1729.99871000,29484512.84097690,816.35811000,13914431.86124690,37311,1670254200000,1670254499999,0,BTCUSDT,17078.59000000,17076.30000000,17064.29000000,17063.21000000,669.23575000,11425232.23589980,366.14991000,6251139.05099720,18257,1670254500000,1670254799999,0,BTCUSDT,17089.00000000,17081.88000000,17076.30000000,17068.00000000,956.70415000,16338208.90948650,487.29835000,8322453.12200020,22087,1670254800000,1670255099999,0,BTCUSDT
17065.75000000,17052.28000000,17054.31000000,17045.04000000,917.95562000,15655991.39764420,469.59205000,8009324.78643320,23914,1670253900000,1670254199999,0,BTCUSDT,17071.36000000,17064.29000000,17052.65000000,17015.32000000,1729.99871000,29484512.84097690,816.35811000,13914431.86124690,37311,1670254200000,1670254499999,0,BTCUSDT,17078.59000000,17076.30000000,17064.29000000,17063.21000000,669.23575000,11425232.23589980,366.14991000,6251139.05099720,18257,1670254500000,1670254799999,0,BTCUSDT,17089.00000000,17081.88000000,17076.30000000,17068.00000000,956.70415000,16338208.90948650,487.29835000,8322453.12200020,22087,1670254800000,1670255099999,0,BTCUSDT,17087.49000000,17086.72000000,17082.58000000,17068.00000000,890.12380000,15203011.78884240,464.83344000,7939524.83858440,18750,1670255100000,1670255399999,0,BTCUSDT
17071.36000000,17064.29000000,17052.65000000,17015.32000000,1729.99871000,29484512.84097690,816.35811000,13914431.86124690,37311,1670254200000,1670254499999,0,BTCUSDT,17078.59000000,17076.30000000,17064.29000000,17063.21000000,669.23575000,11425232.23589980,366.14991000,6251139.05099720,18257,1670254500000,1670254799999,0,BTCUSDT,17089.00000000,17081.88000000,17076.30000000,17068.00000000,956.70415000,16338208.90948650,487.29835000,8322453.12200020,22087,1670254800000,1670255099999,0,BTCUSDT,17087.49000000,17086.72000000,17082.58000000,17068.00000000,890.12380000,15203011.78884240,464.83344000,7939524.83858440,18750,1670255100000,1670255399999,0,BTCUSDT,17087.65000000,17064.22000000,17086.31000000,17060.00000000,853.58940000,14572905.54265370,349.91134000,5973868.92136330,17445,1670255400000,1670255699999,0,BTCUSDT
